MSA_word,count_MSA
خذك,1
كسرها,1
لرا,1
الشبكة,1
سيرن,1
أحمي,1
وسواري,1
تهاجميه,1
فعله؟,1
المسجونين,1
شقيقان,1
للتو؟,1
السابقون,1
مثقلا,1
مصدر,1
قضاء,1
مضاعفا,1
أضفها,1
الأسد,1
انكسرت,1
دراجات,1
ركاب,1
بالإشارة,1
والمشاجرة,1
نهايتكم,1
الوباء,1
والاطلاع,1
تسببوا,1
ليمشي,1
أهمية,1
هاتفية,1
المتصل؟,1
قلتم,1
صابر؛,1
الجهلاء,1
ضحى,1
بتارو,1
لعام,1
يستعجل,1
الباذنجان,1
أنتما,1
والفريق,1
سيكتمل,1
وسنتحرك,1
وتوقفنا,1
لنحاسبه,1
محاسبته,1
تصفينا,1
تقم,1
ستجدني,1
سأضعك,1
البقال,1
الوالدة؛,1
يبقيا,1
أوصلتهم,1
البلبلة,1
واللذي,1
وسيقلى,1
الشواية,1
وحديثنا,1
لزيارتنا,1
أحتسي,1
احترق,1
فقفزت,1
وتوجه,1
تشتعل,1
إخمادها,1
بالدخان,1
الإطفاء,1
إطفاء,1
بأنفسنا,1
تمطر,1
لوالدتنا,1
داس,1
يرن,1
الهاتف؛,1
أنتم؟,1
ركنت,1
الحي؛,1
يحملون,1
أمتعتهم,1
اخرجوا,1
للقنابل,1
ينتظروننا,1
سنفتح,1
عنزة,1
وآخرين,1
مستعدون؛,1
اعتبر,1
وينتظروننا,1
خيانتنا,1
وراءه,1
نستطع,1
نتمكن,1
يزرعون,1
متابعته,1
والقوارير,1
والحجارة,1
بالأشخاص,1
السيئين,1
يثيرون,1
سحبني,1
وسنختبئ,1
شجرتين,1
يغزو,1
ليرفعه,1
فسقطا,1
عليهما,1
بالآخرين,1
سأقيم,1
خدمتكم,1
أمر؟,1
نستفزه,1
نصبوا,1
وأحاطوا,1
سيفان,1
ووضح,1
مرفوعا,1
النواة,1
تاركة,1
والحائط,1
نزعت,1
وضربه,1
أعظها,1
طردتك,1
مكشوفة,1
سيجارة,1
وراقبتهم,1
أيديهم,1
طاردوا,1
بيادق,1
أشعلت,1
الأغطية,1
والبطانيات,1
يحترق,1
ووضعوهم,1
وركبت,1
الدواسة,1
يغلب,1
السباع؟,1
تقلها,1
بتكبر,1
واتصلوا,1
ميتا,1
آكله,1
الخبرة,1
والألفين,1
وبكميات,1
ويفتشوهم,1
يجدوا,1
يضمنون,1
وسترتاح,1
أصحابي,1
ليجعلوا,1
المسمار,1
شؤونه,1
والخارجية,1
وفيلا,1
للوحش,1
تشرفنا,1
مسافر؛,1
يخبركم,1
رقمه,1
أتصل,1
مغلق,1
ليعطيك,1
فظهرت,1
سيارتها,1
لزيارته,1
بأربع,1
وطلقهن,1
أبنائها,1
لتنظر,1
فديما,1
يأتين,1
لإثارة,1
ومصر,1
ومصر؟,1
فيجعلهم,1
بصخب,1
وسيسألني,1
جيدة؟,1
تعطه,1
يشفى,1
أتعطر,1
ووجدناهم,1
أيقظناهم,1
أصبحتم,1
رجالا,1
ستصبحون,1
تعملون,1
يفهما,1
مجالكم؛,1
متسخ,1
وفير,1
مزحة,1
للحسن,1
نمط,1
ستتاجر,1
متلاعب,1
ستبدأون,1
تعمل؟,1
يتفوقون,1
ستأخذهم,1
وتريهم,1
الزبائن,1
وعليهم,1
استيقظوا,1
الوقفة,1
وأروني,1
هانئا,1
خاصتك,1
وقبضت,1
استغلوا,1
والحروب,1
بقيمة,1
حصتهم,1
فأخذنا,1
حصتنا,1
دفعوا,1
أخذوها,1
سبيلهم,1
يقيده,1
درستها,1
نافعا,1
سينفعك,1
ويتراكم,1
إفساد,1
الزنا,1
وأغلقت,1
الصندوق,1
لأنام,1
تنادي,1
يتصل؟,1
يخبرنا,1
بمكانه,1
وقريبا,1
وتأخر,1
فور,1
وصوله,1
قدميه,1
سأخبرها,1
لك؛,1
قلبا,1
للعالم,1
أرتكز,1
بنظري,1
وستصبح,1
سمعتني,1
شممت,1
السوداء,1
الدوار,1
التجديف,1
تعب,1
عنا؟,1
مصبوغا,1
إخطار؟,1
الصبغ,1
والأشياء؛,1
بإنجاز,1
والنار,1
أمك؟,1
أزعجك,1
بالوضع,1
عالجت,1
المسألة؟,1
دعي,1
مرتاحة؟,1
لأراك,1
تجولت,1
زمور,1
كلفت,1
وشغله,1
وانطلق,1
أردتني,1
أعدنا,1
دفعته,1
وأعطانا,1
دفعنا,1
غيابه,1
التجارة,1
وتحقق,1
الجملة,1
تعاملاتي,1
أكتشف,1
طماعا,1
يمتلك,1
أغناك,1
ستنجح,1
وتحتاج,1
وتريدني,1
استشرت,1
أعرفهم,1
نفوذ,1
أحالوني,1
مشهور,1
سيجري,1
وأمزح,1
يرام؛,1
ستقاتلون,1
لننفذ,1
وصلتنا,1
مخيف,1
لنفعله؛,1
القارب,1
نقترب,1
بالبوصلة,1
بتفريغ,1
نفريغ,1
ونضع,1
حالكا,1
قمر,1
سيراك,1
جولة,1
تفريغ,1
لدورك,1
لأضيف,1
لصرفها,1
والتفكير,1
بالجملة,1
ننمو,1
نحكم,1
بسلع,1
ويأخذ,1
وأخذه,1
تاجرا,1
والكبار,1
للتسوق,1
الصفقة,1
إنهاؤها,1
سيضعون,1
ويأخذون,1
يمزحون,1
مضمونة,1
أرواحنا,1
أيدينا,1
تورطنا,1
أكملنا,1
نحاسب,1
أموالي,1
الجني,1
آمن,1
المعتادة,1
لكيفية,1
انطلقنا,1
وخلصناها,1
حملنا,1
ووضعناها,1
وانكسرت,1
الإطارات,1
الكابل,1
وصولنا,1
البوق,1
يحيط,1
تحترقان,1
اختنقت,1
ديستي؟,1
ساقطا,1
ومغيبا,1
يصرخون,1
والفكرة,1
سأختفي,1
الشمس,1
نستيقظ؛,1
بفكه,1
وهاجموني,1
وتشاجرت,1
وعصبوني,1
وربطوني,1
سرقوا,1
السعادة,1
وجئنا,1
يشاهدوننا,1
سترجع,1
وسنعيد,1
سأبين,1
وسترى,1
صدفة؛,1
فجلسوا,1
ينتظرون,1
وجدتنا,1
تجهيزاتي,1
هواتفهم,1
ووضعوها,1
بالأسود,1
والرسائل,1
ناديت,1
ومخطط,1
قفز,1
للكامي,1
تتمسك,1
فسنعرف,1
دخل؟,1
سنتصرف,1
نطرق,1
تفرقنا,1
للحسين,1
نتظاهر,1
بأننا,1
هنا؛,1
ونتسلل,1
جهازا,1
محمولا,1
للإيقاع,1
بالضحية,1
ومعرفة,1
الموتور؟,1
سنفعلها؟,1
سنرتدي,1
آيس,1
الثعابين,1
سأصرخ,1
يفحص,1
ونجد,1
نرتديه,1
كاميرتكم,1
خلسة,1
كشجرة,1
بوقا,1
ويواجه,1
ويزيل,1
وأعد,1
مستعدون,1
للخروج,1
الكاستر,1
راحتنا,1
ليروا,1
يخبروا,1
صياح,1
عاليا,1
والهاتف,1
بعلي,1
الانفجار,1
لترى,1
أغلقنا,1
بعينيك,1
يشاهد,1
أطفأ,1
ورماه,1
أثرت,1
نجده,1
تأكدنا,1
انشقت,1
وابتلعته,1
مشيرا,1
نقف,1
ويرانا,1
الهرب,1
وأغلق,1
وأتيت,1
ودفعته,1
ليفتح,1
وأنزلته,1
الساكت,1
الخمسة,1
شيئان,1
استند,1
كضربة,1
القطار,1
والنصف,1
أغروه,1
وأعطوه,1
قادمة؟,1
لاستلام,1
بضائع,1
ونأخذها,1
بدفع,1
ونأخذ,1
سيفعله,1
تنادوننا,1
لمصيره,1
رئيسهم,1
نبقيه,1
مستورا,1
وتركناه,1
مقيدا,1
تركنا,1
سنعيد,1
يصرفوها,1
لياسين,1
مسلحون,1
واجتمعنا,1
مواجهين,1
المارين,1
الساعة؟,1
الخلف؛,1
زووم,1
تفهمهم,1
وضعناهم,1
استلينا,1
الأسلحة,1
ودفعت,1
لأجلها,1
تأتون,1
وتأخذونها,1
ببرود,1
وسأعطيه,1
خطافية,1
تتفادى,1
عقرب,1
البضاعة؟,1
بضاعة؟,1
بالعقرب,1
بلكمة,1
فأمسكه,1
السترة,1
يرتديها,1
البنطال,1
زجاج,1
رفعته,1
احملنا,1
يتعلموا,1
أخبرونا,1
ووجدنا,1
فقمنا,1
بأخذها,1
سويناها,1
بمفردنا,1
ورتبناها,1
سابقا؟,1
الخيانة,1
وتجعل,1
ستصبغ,1
وصبغ,1
المفاجأة؟,1
مغتاظ,1
والكلاب,1
البنزين,1
وسكبها,1
وأشعل,1
سياراتنا,1
ودعسنا,1
اشتعلت,1
بدأها,1
الأحداث,1
تتطور,1
لتعيش,1
لأتغير,1
أغير,1
سيتركني,1
وبالرغم,1
الامتعاض,1
أصاهر,1
حضور,1
وأقمنا,1
دعا,1
يرقص,1
منظمة,1
ميسرا,1
وبعده,1
وسيخبروننا,1
مراسم,1
العزاء,1
خيانة,1
ريهيا,1
ليواسيني,1
ستسمعينه,1
خدعة,1
نواياي,1
وبفضله,1
حللت,1
عسكريا,1
طلقتها,1
وانتقلت,1
تالع,1
ومؤدب,1
وسندنا,1
فتحنا,1
أعيننا,1
متفاهمون,1
وقرأت,1
بسنة,1
الإعدادية,1
نفسي؛,1
وسيما,1
وساحرا,1
جنونهن,1
يعبث,1
بهن,1
يعطيهن,1
شغبه,1
سندرس,1
تتبادل,1
بالفرحة,1
لأسمع,1
يهيم,1
سرية,1
رأيتني,1
ملتصقة,1
حديثي,1
تواصلان,1
وهو؟,1
امتحانات,1
فنجح,1
ليسجل,1
التحق,1
بجامعة,1
تتخيلون,1
يوجهني,1
جيرانا,1
مستمرين,1
والعهد,1
قدوم,1
الخاطبين,1
وعده,1
غمرتني,1
أنظري,1
تخبريهم,1
وأقولها,1
سعادتي,1
لأشرح,1
بالضيوف,1
سيتحقق,1
سنأتي,1
مجيئهم,1
حضرن,1
ليأتوا,1
مخططا,1
شاحبا,1
وحائرا,1
نراه,1
يروى,1
سيعاد,1
إليه؟,1
الخفقان,1
أحببته,1
ثدي,1
وشربت,1
لبنها,1
بابنها,1
ومحرم,1
ورجلي,1
بردا,1
جوعا؟,1
رضيعا,1
تطعمني,1
تحرمني,1
جعلونا,1
وحظروني,1
بالعذاب,1
ويمر,1
فيلم؛,1
منعزلا,1
سأتعرف,1
وظفني,1
إعجابه,1
وبسرعة,1
وقدرت,1
تكسبه,1
صفك,1
طموح,1
بثمن,1
منصبا,1
قاس,1
وسأرحل,1
أضاءوا,1
تتركين,1
الوظيفة؟,1
مقصرون,1
فقررت,1
استهدافي,1
تنتشر,1
ويعيد,1
وأنت؟,1
وسآتي,1
تفضل؟,1
أسلوبك,1
مقصدي؟,1
اسمعيني,1
عنك؛,1
يحسدونك,1
يغارون,1
نشروا,1
تابعتك,1
مشابه,1
السبب؟,1
وموافقة,1
سيطلبني,1
استغلال,1
صادقة,1
وأجن,1
يجذبني,1
كتحد,1
أتحداه,1
أصلع,1
استفزازه,1
لمعرفة,1
نبيل,1
مخطئا,1
واعتقدت,1
وبطبيعة,1
ذهبن,1
ووالدته,1
إخوته,1
الجادة,1
تشار,1
وتذهبي,1
لتعيشي,1
الأهل؟,1
وأقيمي,1
عرسك,1
يزيلها,1
مسائلي,1
بإقامة,1
واجهت,1
عماته,1
بجوارهم,1
متلهفة,1
شؤون,1
لابنتها,1
والغيرة,1
يكونان,1
يريدوا,1
بإحدى,1
أتحسبين,1
الغرباء,1
أخاها,1
تقارنني,1
ببناتها,1
والسيدة,1
وتتحدث,1
غريبا,1
ألاحظه,1
صنادل,1
وتظل,1
ترتدين,1
قدميك؟,1
تواصلين,1
تطاق,1
ظلمة,1
العمة,1
طلاء,1
لأبتعد,1
كابنته,1
سأتصرف,1
وأبقي,1
للإغماء,1
والدوار,1
بحدة,1
اتجاهي,1
ورائحتها,1
مرهقة,1
الجرأة,1
وتضع,1
النوافذ,1
تهوية,1
سبقتني,1
أنفي,1
بقوة؛,1
أعطاه,1
فضله,1
أجر,1
ألاحقه,1
ليخرج,1
وينام,1
وينظر,1
ونواجه,1
قسمه,1
مهملا,1
ويجن,1
الليلية,1
عاجزة,1
متعبة,1
الخصلة,1
وتؤلم,1
يتمسك,1
يخمن,1
تصدقن,1
أنجبتم,1
وربيتوه,1
بعناية؟,1
الحيرة؟,1
اقتنع,1
بكلام,1
مرحب,1
سألاحظ,1
بطنه,1
تحاليل,1
وتابعنا,1
واعتنيت,1
ألد,1
لننجب,1
رزقني,1
أولد,1
وخائفة,1
بطنك,1
وواضح,1
مشككة,1
سأرزق,1
النزيف,1
وأريدك,1
وحقي,1
شرعي,1
منتصفها,1
الاستحمام,1
وتخلى,1
واسترح,1
وتذكرت,1
بعمله,1
وقضيت,1
التالية,1
ينهي,1
إخباري,1
سأدرك,1
وعريضة؟,1
اعذروني,1
موضوعنا,1
يواجهن,1
ويواجهن,1
ويتركون,1
يخونها,1
تفهمن,1
سأشرح,1
واسعة؟,1
بن؟,1
وعريضة,1
افهمي,1
أضاع,1
تحلين,1
مشكلتك,1
عقب,1
يعانين,1
الالتهابات,1
الجلدية,1
الزوال,1
للوضوء,1
حوض,1
يرتخي,1
ليتجمع,1
والشبة,1
سيضيق,1
تنجح,1
تلائم,1
بشرتي,1
اتهام,1
وخزتني,1
أصابتني,1
حكة,1
لأعالج,1
المبللة,1
باليأس,1
وفكرت,1
وتجميع,1
بالغرز,1
النساء؛,1
وأخبرتها,1
شكرت,1
واجهة,1
الشبيه,1
وحامض,1
منافعه,1
ونصحتني,1
واغسليها,1
وجففيها,1
تتركيها,1
مبتلة,1
وشكلي,1
شمعة,1
فوطة,1
حفاضة,1
الزيتي,1
يتسربان,1
سماكة,1
بتنظيف,1
وضيق,1
النبات,1
ويذوب؛,1
حفاظات,1
واسترحت,1
وتشعرين,1
وركضت,1
متتالية,1
ويوما,1
الاستعمال,1
شاسعا,1
وكبيرا,1
تفاجأ,1
الفانوس,1
ينظف,1
والرحم,1
تتحملها,1
وتستخدمها,1
الشمعة,1
بتعزيز,1
وفعال,1
فبدأت,1
النافعة,1
وتغذيتها,1
إمكانكم,1
ابحثن,1
تستخدمنها,1
ستعرفون,1
واللتي,1
مشابهة,1
وبسعر,1
بسيط؛,1
سعره,1
ويساعد,1
يستفدن,1
تساعدنا,1
وترينا,1
متابعاتها,1
والصدق,1
ويدخلن,1
وكأمر,1
جدير,1
أحترمكم,1
وخارجه,1
لأوصل,1
ومذهلة,1
يخبرونني,1
والتحقيق,1
اتخاذ,1
السعودية,1
وسعره,1
القنديلي,1
واحد؛,1
غزو,1
أغلق,1
لأصور,1
لتروا,1
تتلف,1
أخذتها؟,1
القنديل؛,1
تجدونه,1
شعار,1
السنيدة,1
شعاره,1
القاطعة,1
الهال,1
تطهير,1
سيؤذيك,1
الإنساني,1
تسمعونه,1
الإيجابيات,1
ويجعلهم,1
وجميع,1
كثيرات,1
مولودها,1
سيختلف,1
حجم,1
صعوبة,1
تربية,1
لاستعادة,1
البداية؟,1
محق,1
أزواج,1
يمكنها,1
والمحاولة,1
يحرمنا,1
يشتركوا,1
لتصلكم,1
حاجبان,1
أنشر,1
يصلكم,1
إشعارها,1
وتدخلوا,1
شاهدي,1
وأكثروا,1
لأشارك,1
معكن,1
وسأحكي,1
مذهولا,1
ليعيدني,1
برمضان,1
وصادق,1
المعرفة,1
نكرانا,1
تغلي,1
المشاكل؛,1
تهدأ,1
وكانا,1
تسعدها,1
ستجلس,1
بجواري,1
مكترث,1
الغيظ,1
يتبقى,1
طاقتها,1
وأخوتي,1
يدافعون,1
وعزيزة,1
تفرغ,1
وتنتظر,1
لتضرب,1
مظلومة,1
لأشتكي,1
الضجيج؛,1
واسمحي,1
وجرتني,1
وضربتني,1
احترامك,1
وافعلي,1
والصراخ,1
العصبية,1
توبخه,1
خففي,1
وتؤلمها,1
بطنها,1
ستخاف,1
وحش؟,1
تلومني,1
مسافرة,1
وتستريح,1
تعافت,1
ضمور,1
لسقوط,1
تعانيه,1
يرأف,1
مادتها,1
وجيزة,1
أصابتها,1
جلطة,1
دماغية,1
ممتنين,1
مثقلين,1
بالمصيبة,1
وضربوها,1
بشوكة,1
عفاها,1
الجمجمة,1
مشكلات,1
نصبها,1
تهدئتها,1
تفاقمت,1
إعطائها,1
وداخة,1
هدأت,1
الطيران,1
اجتيازها,1
وفشلت,1
بالضجر,1
والملل,1
تذهبوا,1
ظروفها,1
تستمرون,1
وتتخاصمون,1
وتستمرون,1
لتجعل,1
بحقه,1
استثمري,1
تفيدك,1
وإشغال,1
بالتدريب,1
يفعلن,1
أيقظوني,1
وإلى,1
الشهادة,1
تشجيعي,1
أمدح,1
منعزلة,1
وأميل,1
والاستعراض,1
واحترام,1
يسمع,1
مطأطئة,1
كرجل,1
ألتزم,1
يحببن,1
ارتداء,1
يحاولون,1
بالذهاب,1
والتصرف,1
مثلهم,1
تعبوا,1
وأعجبته,1
مشاغب,1
ومنهك,1
أستاذنا,1
اعترضني,1
لأستاذنا,1
واجهته,1
يسد,1
يهان,1
يفتحوا,1
حفنة,1
لعينيه,1
وأكيد,1
الفارق,1
وتبرأت,1
لأطرق,1
وأصغر,1
واتركيها,1
سأجعله,1
مثاليا,1
وأصنع,1
الكمال,1
إمكاناتي,1
وأبلغ,1
وأتابع,1
أدلة,1
أضيع,1
وكتبت,1
أسامحه؟,1
سأتفاهم,1
تتدخلي,1
المخجل,1
يلقي,1
اللوم,1
صالونات,1
متعاونة,1
وتفسخت,1
وأدعك,1
يرفض؟,1
المحادثة,1
متفاهمات,1
وحرم,1
تنوين,1
عليكم؟,1
سمعت؟,1
بالغضب,1
وقالته,1
لأرمي,1
وأتأمل,1
وأطرح,1
ننفصل,1
والرزق,1
تمنيناه,1
حلاقة,1
بعائلتها,1
متحمسا,1
لرؤيتي,1
بالحماس,1
والارتباك,1
التصقت,1
وتواصلت,1
أمضي,1
اسمعي,1
وأستقر,1
أثنت,1
وعاقلة,1
قسمة,1
ونصيب,1
وحسبما,1
أخطبك؛,1
ظروفي,1
ولطفاء,1
وأبرمنا,1
توصلنا,1
الاتفاق,1
حفلا,1
عائليا,1
أعلنا,1
أجنني,1
التخطيط,1
وانضممت,1
والعجوزة,1
الفقد,1
شمل,1
أناسا,1
لطيفين,1
بطبيعتها,1
لتعد,1
تألفي,1
تمضي,1
تزورنا,1
يكونا,1
وإنما,1
أخطأ,1
فودعته,1
مدعيا,1
مغرما,1
والمعاناة,1
مشاكلهم,1
بطفلي,1
قضيتها,1
يبذل,1
وأدعمه,1
وبأهله,1
تكبير,1
الأوقات,1
أتغاضى,1
بالقدوم,1
يحموها,1
لنشر,1
تتشمس,1
تجاهلهم,1
ترفع,1
بيجاما,1
وبكم,1
وأجيب,1
أناديها,1
وأسألها,1
ارتياح,1
تميل,1
تروي,1
وتشكو,1
ويجرها,1
وتتناول,1
تفتقر,1
تضل,1
وتنتشر,1
أكتفي,1
بالمشاهدة,1
وتدوين,1
الملاحظات,1
والصبر,1
المولودة,1
استعمل,1
ببناتك,1
سيتعرف,1
قيمته,1
ليلعب,1
ويرى,1
غادرني,1
عيونه,1
ألفت,1
يمكث,1
مقربين,1
استراحة,1
بجانبي؟,1
بالعديد,1
عودتي,1
شبعوا,1
ونعسوا,1
أوسي,1
بالسيدة,1
يصبها,1
دعما,1
كمصدر,1
لزوجها,1
لتكمل,1
عدوة,1
نوعك,1
تمتلك,1
بعكس,1
بقوله,1
مخطئ,1
وظريفة,1
متواضعة,1
مرموقة,1
تتكبر,1
ويجدني,1
ووجدتها,1
نركض,1
لشيخها,1
أقع,1
الخياطات,1
بسوء,1
لتقيم,1
منزلها؟,1
وداعها,1
السعيدة,1
اصعدي,1
وأحرجت,1
وتبعتها,1
لملوسي,1
أحتضنها,1
امحي,1
والتربية,1
همومي,1
لأظل,1
شقتي,1
وفقدت,1
شهيتي,1
باكتئاب,1
والإغماء,1
أقلقني,1
إكمالها,1
وأحسنها,1
أزن,1
جلدي,1
المحيطين,1
تتضورين,1
جوعا,1
منك؟,1
يعقدني,1
تشبعي,1
تدعه,1
تغيرت,1
معيب,1
تحرجني,1
للأمر,1
ينفق,1
ضحكا,1
بالضعف,1
أزداد,1
نحافة,1
ملابسها,1
تناسبها,1
الالتباس,1
لجعلك,1
تزدادين,1
خطوط,1
التجاعيد,1
مشاركاته,1
صعب؛,1
واستقر,1
وعمل,1
يمتدح,1
والفتاة,1
لتوها,1
زنيت,1
البرق,1
أعير,1
لكلام,1
الخطوبة؛,1
ويتنمر,1
المكنسة,1
وجلد,1
وساكتة,1
أتجادل,1
وتجمعت,1
والشتم؛,1
غرقنا,1
وتجادل,1
بابنة,1
لتأتي,1
لتعتني,1
بأولادك,1
وبيتك,1
وقلبي,1
يعتبرون,1
استغللت,1
كالحجر,1
المسموم,1
وتركتهم,1
يقتنعون,1
يلعنه,1
ويخزيه,1
ومسؤوليتهم,1
الوزن؟,1
تامة,1
سبيرة,1
أنقصته,1
الرشاد,1
البكبوكة,1
بتعديلها,1
النوتيلا,1
أضافت,1
وأعطتني,1
ونعسانة,1
صلاة,1
المسجد,1
ونقرأ,1
يهمهم,1
ويشعرون,1
يفوتهم,1
ينته,1
بضع,1
كيلوجرامات,1
السعرات,1
الحرارية,1
وللراحة,1
عظامي,1
يخرجن,1
منهكا,1
وحياته,1
للغيبة,1
ليجدني,1
طلقة,1
محسوبة,1
الذبيحة,1
ويمدحني,1
والجد,1
نزاع,1
يعايرني,1
يمدحني,1
الشموع,1
ليجعلك,1
تنتفخين,1
صيامي,1
يتنمرون,1
نطلقها,1
ونمضي,1
لنبدأ,1
لأبناء,1
المحترمين,1
عيوبنا,1
أتجاوزه,1
أشتاق,1
أرجعه,1
تظاهر,1
ينساه,1
أنحف,1
يريدنا,1
ضعفاء,1
عليكم؛,1
بمحاولات,1
وأتقدم,1
أختار,1
لأحتفظ,1
بوزني,1
أحبابكم,1
وأصدقائكم,1
وكيفما,1
تنساني,1
مائدة,1
القدرة,1
الشرائية,1
يصنعون,1
والشباكية,1
الشرقية,1
نسميها,1
تشبهها,1
وتزيد,1
يستفيد,1
يصنعن,1
بطريقتهم,1
مكوناتها,1
رمضان؛,1
بصنعه,1
مكسرات,1
والزنجبلان؛,1
والمغذية,1
يساعد,1
طاقته,1
وقوته,1
ثقل,1
قارورة,1
والزرارع,1
واللوز,1
والفول,1
أعيادكم,1
شباكية؟,1
متقن؟,1
لأهل,1
معروفون,1
بالطبخ,1
اللذيذة,1
شباكية,1
زميتة,1
مهاراتي,1
وسأشاركها,1
تفاعلكم,1
ليلى,1
قصصكم,1
الجميلة؟,1
أقرأها,1
وحللت,1
لأشارككم,1
للأخوات,1
استفيدوا,1
سحرية,1
وأخذتها,1
لتعم,1
ولدان,1
المتوسط,1
أخوان,1
وأخت,1
طفولتنا,1
قرأنا,1
وتعلمنا,1
وجرينا,1
إجازتي,1
وشددت,1
مقدرا,1
سيرتي,1
لشركة,1
السيرة,1
الشركات,1
تثبيتي,1
أتععمق,1
اجتهدت,1
متحفظا,1
برأي,1
بملابسي,1
ذوقي,1
خائنا,1
وكالنصيحة,1
اشتري,1
تضيعي,1
عليك؛,1
حذاء,1
باللون,1
بتصرف,1
سأظلم,1
خاتمه,1
وحاولت,1
يستجب,1
أرتبط,1
ارتدي,1
ستجد,1
يساندونك؟,1
ونتجنب,1
ويفرض,1
منافسة,1
للشركة,1
شراكة,1
يمض,1
وحدي؛,1
فقرة,1
الأنهار,1
النهر,1
بنظرة,1
سأصلح,1
مكياجي,1
اعتقدت,1
طلبا,1
سيسبب,1
إزعاج؟,1
الإحراج,1
لفت,1
موانع,1
رقمك؟,1
وأتعرف,1
التماسك,1
فحفظه,1
يستشيرني,1
فقله,1
لهما,1
لقائه,1
عنكن,1
أرتبك,1
ألمح,1
يفتح,1
يشاركني,1
يومه,1
إعجابي,1
الاستراحة,1
أتمتع,1
بمرحلة,1
الخروج؟,1
ترفضيني,1
ووافقي,1
سيخبرني,1
أعجب,1
سيعرض,1
كاد,1
للغداء,1
يدخر,1
لموافقتك,1
تتزوجين,1
صمت؟,1
فاجأتني,1
تزوجيني,1
لإحضار,1
وفكري,1
ستردين,1
وأخطئ,1
معا؟,1
وقيس,1
يشتاق,1
إنذار,1
الشديدة,1
يحبك,1
تحبينه,1
وسأموت,1
وزوينة,1
مراهقة,1
نتزوج؟,1
وغمرته,1
ليحضر,1
سأوصلك,1
قابلته,1
تحقيق,1
شروطك,1
حماسي,1
أوافق,1
أخبري,1
أهلك,1
وسيوافقون,1
وتفاهم,1
أدق,1
واعين,1
وواقفين,1
التفاصيل؛,1
بأفضل,1
وربطت,1
وحبيب,1
صداقي,1
قراننا,1
زواجا,1
زملاءنا,1
نذهب؟,1
أخيك؟,1
دعانا,1
الأيام؟,1
جدد,1
نستمتع,1
بحياتنا؟,1
تقاليدنا,1
سيدي؟,1
قرارك,1
قراري,1
لوحدك,1
متعصبة,1
أردنا,1
لزيارتهم؛,1
وأخرى,1
جدا؛,1
والاثنين,1
وإحدى,1
أخيهم,1
وأخيهم,1
والليالي,1
كطفلة,1
والرومانسية,1
أعمال,1
يجفف,1
والأعمال,1
اتضحت,1
والخارج,1
أشقى,1
ستحضرين,1
للاستحمام,1
تنتهين,1
لأرتاح,1
يجلبن,1
تقعين,1
تندمين,1
ويساعدنا,1
لحياتنا,1
والأحد,1
يساعدنا,1
ويشاركنا,1
الأسر,1
نجلب,1
لأجلنا,1
قادرون,1
وداخلا؟,1
يستحم,1
ويترك,1
بالخادمة,1
اخرج,1
ورزينة,1
سأبحث,1
تشغل,1
سأسألك,1
خال,1
حدود,1
وأعتني,1
أدهشني,1
واهدئني,1
منية,1
وبطاطس,1
محاولة,1
تخصيص,1
أخصص,1
بالتفاهم,1
العشرين,1
لأجهز,1
طفلي,1
وولدت,1
وعائلتنا,1
لرعايتي,1
بالتعب,1
فأعطيته,1
بالمولود,1
لأراقب,1
مؤدبة,1
متعاونين,1
أتحاسب,1
نهائية,1
أنكما,1
تعرفان,1
فشل,1
نعمة,1
الكلوي,1
الانتفاخ,1
التغلب,1
نقلوني,1
ستلدين,1
العميق,1
وبفضل,1
ووزنه,1
غرزة,1
لتفحص,1
الممرضة,1
استقبلتك,1
سيعيدون,1
ويعيدون,1
خياطتها,1
مشدودة,1
وجديدة,1
اللحم؛,1
الإصابات,1
يخاط,1
تخديري,1
التخدير,1
إيصاله,1
السقوط,1
أحاطت,1
أموت؛,1
دخول,1
المرحاض,1
ولادة,1
أنجبناه,1
نارا,1
برحمته,1
يلتئم,1
طفليها,1
المجتهدة,1
يبت,1
يتأخر,1
بساعة,1
يطمئنني,1
أوج,1
انشغاله,1
تفعلين؟,1
نائمون؟,1
سأقع,1
راحتني,1
الجماع؛,1
أحسنت,1
إحراجي,1
ابتسم,1
كرر,1
مرتخيا,1
ورفع,1
تركه,1
وأذناه,1
تصوتان,1
أسابيع,1
أستشيط,1
يهدئ,1
يتنقل,1
عالما,1
سنجادل,1
ونتخاصم,1
لعشر,1
علاقتنا,1
أسبوعين,1
طالبا,1
ومريدا,1
أسامحه,1
للتخاصم,1
والفأر,1
مقلقا,1
أكتبه,1
أكتمها,1
عزباء,1
بالدوار,1
فاستيقظت,1
الجل,1
لاستخدام,1
أعشاب,1
الخزامى,1
الترهل,1
بترقيع,1
ومتزوجة,1
بالرياضة,1
عشبة,1
مجربة,1
وجيدة,1
وابحثي,1
فوائدها,1
وستعرفين,1
سيكلفك,1
العفص؛,1
واطبخي,1
وضعيه,1
طبقيه,1
ستحتاجين,1
السمن,1
سيصبح,1
كالعريس,1
والخزامى,1
اخلطي,1
واغتسلي,1
للبرد,1
والرائحة,1
ويوتيوب,1
يشككون,1
ممتازة,1
وفعالة,1
أضرار,1
عطار,1
الإناث,1
واتبعت,1
شرحتها,1
توضأت,1
مغليا,1
غلى,1
بخاخا,1
استمتعت,1
بالدفء,1
وتابعت,1
بالاسترخاء,1
العشبة,1
