DA_word,count_DA
فجاءه,1
وبتخنق,1
يسحر,1
فاستخدم,1
حولي,1
ففضل,1
ظلت,1
نسفه,1
بيان,1
للكيفه,1
وشوشهم,1
اتولدوا,1
اتقتلوا,1
فام,1
السامر,1
هيظل,1
بكتاب,1
عملوه,1
السامريه,1
الدهب,1
فلايك,1
سموها,1
بالثقوب,1
تفلت,1
وبيولد,1
للدوران,1
تبس,1
والاشعه,1
واسطه,1
بيقدروا,1
يحددوا,1
مخفي,1
بالاجسام,1
خرق,1
وبتزن,1
والاجسام,1
ومالهاش,1
وبجوار,1
بتقابله,1
بطريقها,1
فسبحان,1
بنكمل,1
نظرته,1
هيتوفي,1
وامراته,1
يصيبهن,1
الحيض,1
اتحك,1
باقيه,1
فحينما,1
شيس,1
شرزه,1
بتتجاهل,1
بتحرم,1
بيتوافق,1
بنعد,1
فبتلاقي,1
تفصيله,1
مصاحب,1
يدفن,1
لهمش,1
يدوروا,1
ويبحثوا,1
يقطفه,1
بابيهم,1
ينطلقوا,1
ابعدوا,1
مقام,1
متمثلين,1
اكفان,1
وحنوط,1
الازمان,1
بدع,1
بيبني,1
الفخمه,1
وبيدفن,1
كبشه,1
قربتش,1
تبوء,1
لابوه,1
جثه,1
ادفن,1
بتوافق,1
اقص,1
ياذي,1
يوسوس,1
بيحيض,1
شرع,1
هيتزوج,1
كورتيز,1
بيسمي,1
المحليين,1
لمعبو,1
بالموضوع,1
المجاوره,1
عاوزهم,1
بيشق,1
بالمدينه,1
بيخليها,1
حفرتها,1
النط,1
اليونانيين,1
وبيظهر,1
وزيها,1
بيرت,1
دوا,1
بيهاجموا,1
والاكتشاف,1
فالاكتفاء,1
بيثبت,1
متوجه,1
عته,1
معجب,1
وبيستشار,1
كالعادة,1
لأصحابه,1
اتكلموا,1
هيقولوا,1
نعش,1
اغنياء,1
نفوذ,1
النا,1
سواسيه,1
بينبهر,1
اوش,1
مبداه,1
ويدي,1
فصيح,1
بيتحسب,1
شيكسبير,1
نوتنجهام,1
خدامه,1
كراجل,1
بيقاتل,1
وبالتحديد,1
تبال,1
هنتعرف,1
هيقوم,1
مفزوع,1
ابل,1
بتقو,1
وهعر,1
للحاجات,1
توصلو,1
بتشير,1
فكسرا,1
هيبعت,1
مرسول,1
لملك,1
هتحتاجو,1
كاله,1
والزلزال,1
هيحكم,1
كسره,1
يسترق,1
وهشوف,1
وعاوز,1
ورافع,1
تنقلت,1
وجاي,1
يستعرض,1
يبيعها,1
للنمرود,1
براجل,1
وكه,1
وبيكلم,1
يجر,1
ندعوك,1
متدرب,1
لحقتش,1
ومعهوش,1
الحرس,1
يحتفلوا,1
تكسر,1
العبايه,1
يساله,1
هيورث,1
مستعجل,1
نافس,1
صبره,1
بيغتال,1
اتهزق,1
بمان,1
ويوري,1
احتليت,1
يبنوا,1
مسمينه,1
يخبوا,1
يمسكوا,1
بشماله,1
هتحدد,1
حاد,1
السيف,1
ازاز,1
ونفضل,1
تلقائي,1
مرعوبين,1
ساكتين,1
بنبق,1
واكت,1
وبيدعي,1
هيعافر,1
ويمسك,1
بايده,1
اصحابنا,1
عارفينهم,1
بنلف,1
وندعي,1
وبيصوروا,1
فهحس,1
ويدعي,1
وبيتفتح,1
هيأمر,1
وزلازل,1
هتتكسر,1
ونار,1
السوري,1
هنصحى,1
وبركين,1
امطار,1
هتخلينا,1
نبط,1
هنشق,1
وبرزوا,1
ميتين,1
هيجوا,1
ويموتوا,1
هنبق,1
فحر,1
بنتعب,1
هنقعد,1
يلبسوا,1
قبلينا,1
هيعيشو,1
بعدينا,1
خايفه,1
بنفكر,1
وهيقولو,1
وبنروح,1
لنوح,1
سابها,1
بيحبنا,1
وعاوزا,1
بيتفتح,1
الملايكه,1
بتجتمع,1
يروحوا,1
شدها,1
يشدوها,1
بيمين,1
يعصوه,1
فهوا,1
هيبتدوا,1
يناموا,1
متفرقه,1
هيتج,1
وهيفرق,1
وجبتها,1
بشفي,1
هامر,1
وتسبني,1
شجر,1
وترميني,1
هتقتلني,1
وجمع,1
سهم,1
جناب,1
كبد,1
بالاخدود,1
اقحم,1
بيحكم,1
قعد,1
يستريح,1
بيحكمنا,1
بيكره,1
فقول,1
يسالوك,1
اولاد,1
وهبيل,1
ويذكرهم,1
اصنام,1
هيعبر,1
هيموتوا,1
نجار,1
الجزم,1
بيكلمه,1
بالراجل,1
القومه,1
هيقتلوا,1
المرسلين,1
ويرجم,1
حفر,1
فالسمك,1
مايه,1
فيقع,1
مازال,1
هتتعبوا,1
القام,1
النصح,1
بيشوفش,1
الكرده,1
زهقوا,1
يصروا,1
بيدخلوا,1
بعدض,1
اصحابهم,1
وسطيهم,1
فكبار,1
نصين,1
جدار,1
بيمنعهم,1
بيمنع,1
متعودين,1
نصطاد,1
منعتهم,1
يصطادوا,1
وطالع,1
وحب,1
وجت,1
تاثرها,1
وتحول,1
لقرد,1
وعجيب,1
يطلعش,1
بتعبد,1
شكلنا,1
خلصوا,1
بيحتفلوا,1
بالعيد,1
يسلموها,1
وهدمت,1
ملامحها,1
فوقش,1
للفتيان,1
وحكمهم,1
هيعملوه,1
بتنتهي,1
يسالوا,1
للقريه,1
متخفي,1
يسالو,1
بيسالوه,1
بيفصل,1
لميسي,1
المتوجين,1
للسفينه,1
قلناها,1
عايمه,1
مهندسين,1
بتغيير,1
بضابط,1
غضبان,1
نسم,1
جالهم,1
راكل,1
المراقبين,1
بلغونا,1
يتابعنا,1
فا,1
الوفيات,1
وبيضان,1
وصفته,1
بيتسابقوا,1
بنفضل,1
بنكبر,1
وبنموت,1
بيكبروا,1
وبيموتوا,1
بتتلع,1
الافي,1
خاي,1
وورا,1
وبتاكد,1
وبجازف,1
وبيغ,1
كالتالي,1
واتكلمت,1
الترقيم,1
متصدر,1
وبيسال,1
بالامس,1
بتفرض,1
وبتدخل,1
والمساعدات,1
لقتل,1
الفلسطينيين,1
والمجازر,1
هنسكت,1
هنستسلم,1
ونوصل,1
والمغردين,1
للتغريدات,1
ريس,1
كباري,1
للطرق,1
بتسابق,1
جوانا,1
لولادنا,1
مؤيد,1
لكمل,1
اشتركت,1
بيتراس,1
بيترسم,1
للخبر,1
وبيمر,1
وبيرفض,1
الاحتشار,1
وبنسيب,1
تصدي,1
بنستخدمها,1
بتترمي,1
غر,1
متابعينه,1
فينك,1
لحكمته,1
بتنتقد,1
عنوان,1
تلقم,1
بعتنا,1
الاسر,1
بتوعكم,1
مستورين,1
والكسور,1
واستناني,1
متناسبه,1
وتيجي,1
تسأله,1
بيفتكر,1
باباه,1
جسميه,1
الفيتامينات,1
بيناها,1
فبلاي,1
فلبص,1
عجبتنيش,1
واصبحنا,1
فايتك,1
اساسيات,1
اضحي,1
فعال,1
بينمي,1
وبيعلي,1
بتذاكر,1
اغاني,1
فبتحاول,1
بتضمن,1
بالتمرين,1
مثير,1
مشوه,1
مرهق,1
مشوش,1
بيضا,1
ستيك,1
تعملش,1
صام,1
اوف,1
زمايلك,1
يبعتوا,1
فالصبح,1
بتصحى,1
فخلي,1
وبيخليك,1
افقدو,1
عيلته,1
والعيله,1
قربوا,1
بيرموا,1
ووقعوا,1
تطاردهم,1
بالعافيه,1
بيطع,1
الثديات,1
هياخدهم,1
يزوروا,1
وهلاقي,1
ارجعكم,1
لالي,1
بيطلبها,1
هيصبح,1
اتحرر,1
بيتفقوا,1
وراهم,1
نوقف,1
بيسوقوا,1
هيصحى,1
بيتصرفوا,1
تساعدهم,1
بيقسوا,1
استعدت,1
لبركه,1
يحاولوا,1
ويحاولوا,1
ويحموا,1
فبتدحرج,1
ويلتهمه,1
فبيت,1
فاجئوا,1
الطير,1
شايلاهم,1
يطيعوا,1
ويمثلوا,1
ماته,1
تنخدعوا,1
والمره,1
هيضحك,1
وبتيجي,1
وبترمي,1
واسمع,1
البروفيسيرا,1
وقررت,1
بالمليارات,1
وعموما,1
بتتكونش,1
تمش,1
توصلوش,1
حاطين,1
بتلقط,1
لكامل,1
والكوكب,1
بيتشابه,1
وتستنانا,1
اكوام,1
بتحميها,1
بيحميها,1
يبوظ,1
وبيتقتل,1
بيتنطط,1
يجريها,1
فبينقل,1
ظابطه,1
بيتسحب,1
ماسكين,1
بيقعوا,1
يتحاكم,1
فبيقدر,1
المجرمه,1
وبيتعالج,1
لبيته,1
لمراته,1
مصدوم,1
تقتله,1
عتمه,1
بتصدقه,1
وبتشك,1
فبيروحوا,1
فبيطلب,1
فبيدخل,1
وبيجري,1
بيستوعب,1
فبتروح,1
تتنسي,1
فبترفع,1
تقابلوش,1
اتاكدت,1
بيطارد,1
فالشورت,1
بيبلغه,1
هيتفتح,1
هيحاول,1
يقتلك,1
هيتحطم,1
يضربوا,1
ويصدوا,1
ضربات,1
طحن,1
بيولع,1
وبيدخل,1
فبينفو,1
وبيفوق,1
وبيلاقي,1
اتنفت,1
اشرار,1
وبينزلوا,1
والنسخه,1
ومتوزع,1
يقطعش,1
ياخر,1
اتاخد,1
التركيين,1
وبتتباع,1
تبدلها,1
بفاكهه,1
خضار,1
فالفاكهه,1
والخضار,1
افيادلك,1
وعاوزك,1
يخليه,1
وبيوصله,1
يقطعوا,1
مصاب,1
فبيوقع,1
وبيكسره,1
فبيسيبوها,1
وبتروح,1
تركب,1
بتنيم,1
وبتظهر,1
وبيزرعوا,1
وبيبلغه,1
بيهرب,1
بيكونش,1
وموس,1
هينفذه,1
وبيخليه,1
يسرقوا,1
خفه,1
وبيفهم,1
وبيرميه,1
بيتجه,1
فموسى,1
توصلوا,1
وبتوري,1
وبتساله,1
وبيروحوا,1
القايمه,1
وبيلاقوهم,1
باحبال,1
وبيتاكدوا,1
فبيجيبه,1
فبيساله,1
فبيحكي,1
تتقلب,1
وبيقع,1
بالقطر,1
وبيختفي,1
وريكل,1
فبيلاقوا,1
متعلقه,1
بيشغلوه,1
تهاجمه,1
فبيبدا,1
تنازلي,1
بيسمعه,1
شارحها,1
وبيحلها,1
بيضايق,1
فبيتخانق,1
فبيهدده,1
بيسيبه,1
فبيدخلوا,1
فبيضحك,1
وبيتريق,1
وروح,1
فبيروح,1
ويتفر,1
للنيابه,1
يدلب,1
بيخترعتها,1
وبيقرر,1
بتنجح,1
وبيروح,1
وبيمشي,1
ويستخبى,1
ولبس,1
مقلمه,1
اصيبوا,1
سيمي,1
ينفذوا,1
فبيا,1
جروا,1
لبره,1
تتنفذ,1
وهيطلب,1
واكونتات,1
الفيس,1
والانستغرام,1
بيتقمص,1
تقنعها,1
وبتطلب,1
هتدفع,1
فطه,1
تتبرعي,1
واتصلت,1
سارق,1
تليفونه,1
ورهام,1
وبيتفك,1
القناصات,1
اترفد,1
بيهموش,1
بيتول,1
بيكلم,1
للعمود,1
هتنفجر,1
وطلب,1
وعليهم,1
بدلهم,1
بيحركها,1
بيعملوه,1
السرك,1
بض,1
للسيرك,1
الطيارات,1
هيبلغ,1
هيستلموا,1
برايه,1
وهيكتور,1
وبتبلع,1
بتحركات,1
بالموتوسيكل,1
بيفلت,1
فنكوش,1
الاقيه,1
مبهدل,1
وعف,1
اتسرقت,1
بيطمن,1
هجيبه,1
خزن,1
هيتفك,1
وبيتوا,1
بتتفتح,1
بتتغطى,1
جمد,1
وتتكسر,1
الازال,1
بيفوق,1
مترفع,1
الالماظه,1
وبلغو,1
عبيق,1
حاطت,1
بيبرره,1
بيصدقوا,1
يدخلوه,1
ياكد,1
اتجه,1
للانواع,1
تورط,1
بيملك,1
اماراتيين,1
والشركه,1
ملهاش,1
للسجاير,1
بيملكه,1
فعمرها,1
هتضر,1
وظهرت,1
اشاعه,1
المدخنين,1
ويدخنوا,1
محدوده,1
غطي,1
استمرينا,1
بيزنس,1
ولقينا,1
بتتباع,1
واحسب,1
موضوعات,1
بقطع,1
نخليش,1
بنذبحه,1
زمايلي,1
بتتجاوز,1
السلعه,1
بيضطر,1
فاعتذر,1
للمدير,1
عارفها,1
اجابتها,1
الشنو,1
لباس,1
فبنتفاجئ,1
جدل,1
ترميمه,1
بيرمز,1
ذوي,1
الدلاله,1
بالجهود,1
الذاتيه,1
باشراف,1
يوصلكم,1
اتسلاس,1
ركله,1
اتجمعت,1
والبوليس,1
السري,1
بيطالب,1
بمهاجمه,1
ضربوا,1
الحائط,1
وهجوم,1
بتزعج,1
يزرعوا,1
والغام,1
يتسللش,1
التدهور,1
تده,1
بترتجف,1
اصيبه,1
والبعض,1
اشتغلوا,1
لاندلاع,1
العاطفي,1
بيشعر,1
بالاستياء,1
الوس,1
مولود,1
التسعه,1
تقدمه,1
بينقصه,1
اتوفت,1
اسراء,1
بيتشوق,1
اتسجنت,1
وفيلم,1
تطلعني,1
تبرقني,1
مسامحاها,1
بتعاير,1
عملتهاش,1
تحبسها,1
تؤذيها,1
لجوزي,1
يتذبح,1
دبح,1
وتشهد,1
يتدبح,1
رضيتش,1
اشهد,1
التلفزيونيه,1
فتعاون,1
كوتشينه,1
قضيف,1
واللص,1
لمسلسل,1
والغمور,1
النقاب,1
الناجمه,1
وسمح,1
مناصب,1
بابن,1
بتتحدث,1
والمؤلف,1
التاتش,1
باسرته,1
وحشيتهم,1
معاملته,1
الاعداءه,1
والامتصاص,1
بتسافر,1
جونسان,1
للقضاء,1
وبيستخدموا,1
التوم,1
بيقتل,1
بيتشبه,1
مخصصين,1
واستخدمه,1
للغرض,1
هقولها,1
ذهاب,1
هيغيب,1
هيعرضوه,1
قلعه,1
لاسيما,1
اتواجد,1
لكهربا,1
افتعال,1
ميران,1
استدعت,1
مغل,1
والامارات,1
ايقافوا,1
هنطب,1
وهاكلمك,1
بيحيط,1
بيصير,1
يهدي,1
الهايكون,1
بالنص,1
والطرفين,1
مستفيدين,1
هدفع,1
اتغلب,1
شايفكم,1
بتكمن,1
اتصدرت,1
موقوف,1
للدعوات,1
الموقوفين,1
للامارات,1
هتتلعب,1
ميعادها,1
باخدها,1
وباكد,1
ننسحب,1
خلاله,1
بتستمتع,1
بيتعامل,1
هيتحقق,1
بمقابل,1
هيبان,1
تياسش,1
هيمكنها,1
بيبحثوا,1
السريعا,1
والقدس,1
للموصل,1
نضيعش,1
ارق,1
واخف,1
بيعاملوها,1
وكهول,1
قتلهم,1
يغادر,1
اتعقد,1
بتمص,1
للرفاهيه,1
والكفاءه,1
وغزاره,1
الدائرات,1
وبيحتاجها,1
حياتها,1
والاسلوب,1
قلقانين,1
بتتمثل,1
والمهارات,1
والخطوه,1
وصلني,1
لعملاء,1
هتعزز,1
نجحش,1
ونجحوا,1
للنهائي,1
لمعهد,1
بيعيشها,1
يعرق,1
بوقته,1
اتلعب,1
يتدرب,1
الاياب,1
بيتفاوض,1
الصلاح,1
ترددت,1
هيضطر,1
اختلفش,1
وكاري,1
هيسجل,1
يسجل,1
ليونيل,1
النافد,1
توتنهام,1
سيتي,1
يحصد,1
ايرش,1
ربطه,1
الاسباني,1
للاصابه,1
وزيهم,1
كاكثر,1
والنتيجه,1
بكاس,1
بمستشفى,1
غطى,1
الحوش,1
واتبرع,1
لتدعيم,1
اصابته,1
وكتير,1
بيحققها,1
وبيحققها,1
لبلده,1
ذكرناهاش,1
وتخليه,1
وقابل,1
المجاز,1
لبرنامج,1
لمنشئ,1
لتأخر,1
لمعاناتك,1
لفقدان,1
غزاره,1
بيعرفوش,1
وبتهدر,1
خديعه,1
تتغلف,1
واجابه,1
هنناقشها,1
واولهم,1
المستقله,1
بيستثمرها,1
بيلفت,1
بيطيح,1
تنقي,1
هيخليك,1
للدوام,1
بتنزعج,1
وطفح,1
بيشترطش,1
بيفترض,1
لتوظيفه,1
هيعطلك,1
الزملاء,1
مستقلين,1
تنجز,1
مشاريعك,1
بتعتمد,1
وبتسافر,1
بتنفذها,1
الطامحين,1
بتساعد,1
لمشكلات,1
تصيغ,1
فبمجرد,1
وهتقدمها,1
ومتخصم,1
المميز,1
وثقل,1
مسوق,1
تهتم,1
فمستقر,1
يبيعوا,1
هيفكر,1
لتساؤل,1
والماليه,1
بيحتاجها,1
ومقدر,1
لسبعه,1
ذكرتهم,1
هيوديك,1
والمحلات,1
بيجعل,1
ومتوفره,1
هيتطلب,1
بتبحث,1
بخطوتك,1
بيستدعي,1
هتبيعها,1
ولكل,1
ميزانيته,1
بتتحدد,1
بيقدمها,1
بتتوفر,1
فمؤكد,1
هيبيع,1
بتمتلكها,1
الاستثمارها,1
بالع,1
تسوق,1
المادي,1
بتتساءل,1
تروج,1
بتتطلع,1
هتقف,1
ذاخره,1
هيساعدك,1
والصيغه,1
دوناجهد,1
يق,1
بيتمثل,1
وضوحا,1
بيمنح,1
بترتبط,1
بتستغرقها,1
الفقرات,1
لصفحه,1
المشتركات,1
بتسمح,1
يضيفها,1
يميزهم,1
بتنشرها,1
الانستقرام,1
بيشتروا,1
بتشاركها,1
الخمسات,1
وخليني,1
بتمتد,1
التصميميه,1
لمواقع,1
باستضافه,1
بيرغبوا,1
بيتطلعوا,1
وبيخططوا,1
تهيئه,1
فواحده,1
هتواجه,1
للاستقبال,1
ولها,1
تقابلك,1
عاوزها,1
فبيقعد,1
بتتنافس,1
بيدفع,1
مصممي,1
لضروره,1
تميزهم,1
تجني,1
الوفير,1
ايرادات,1
تطويرات,1
مهمات,1
شدات,1
كوينات,1
والاستراتيجيه,1
بيتبعها,1
المبرمجين,1
بيفضلوا,1
بتلجا,1
السويفت,1
وبايسون,1
يوزر,1
انترفيس,1
ديزاين,1
بيشتري,1
للدورات,1
تراعيهم,1
تنطق,1
بتتقنها,1
هيشتروها,1
محتاجينها,1
بيسعوا,1
فهدي,1
واثق,1
وبتتضمن,1
بيختص,1
والضريبه,1
بتتعلق,1
للمجالات,1
الرائق,1
لقيتش,1
مكنتش,1
وهيرتفع,1
هيترددوا,1
يدفعوا,1
للخدمه,1
بتفهمها,1
لادوات,1
فدلوقتي,1
والهمه,1
التباس,1
وتفريغ,1
تكتسبها,1
فرصتك,1
بتوجدها,1
مستقله,1
كلمتك,1
وتحريره,1
بيؤدل,1
بتقرر,1
متفتح,1
بتوصلنا,1
فتشير,1
بتمنح,1
بتمكنهم,1
بيقتضي,1
بتمنحك,1
تتصفحها,1
بالخطيره,1
هتخضع,1
موثقه,1
ملحها,1
بكافه,1
بيضم,1
بنحصل,1
نصنف,1
بحالتها,1
لاهم,1
ويتميز,1
بيقومون,1
بالكلمات,1
اتشارت,1
مقالته,1
ومؤلفين,1
احصائيه,1
هوليود,1
جلات,1
وتقرير,1
المحرر,1
فعلتوش,1
عرفتها,1
هكلمك,1
بيربيها,1
بيصل,1
البلاليز,1
راقي,1
وبهظ,1
المذاق,1
اللاكتوبر,1
بتنظف,1
اللح,1
وبيبدل,1
فالقطه,1
بتستريح,1
تفصح,1
بيشترك,1
الابوسون,1
بتقضي,1
وبتحلم,1
بتشوفها,1
والازرق,1
تضيفها,1
بيمارسوا,1
لعاب,1
تتعدى,1
تسيطر,1
وتهيمن,1
تجمعات,1
سكانيه,1
انتقل,1
وجدير,1
لجماعه,1
وقعدوا,1
بيتنقلوا,1
بينقلوا,1
بينقلوها,1
نقلوا,1
اتعرضوا,1
مهولة,1
بيبداوا,1
ينهاروا,1
وبيسلموا,1
حكيم,1
نبعته,1
لعمك,1
الدبح,1
رع,1
ومبقع,1
نوزع,1
عناس,1
ناصح,1
استع,1
جمدان,1
بالرز,1
والشفا,1
والسمنه,1
مطرح,1
يسري,1
تتقطع,1
انجلزي,1
توجعها,1
للصبح,1
تحطيش,1
كلت,1
هدبحه,1
شايبه,1
ماكفايه,1
بخمره,1
ننا,1
الهات,1
جيله,1
النازله,1
طفاسه,1
بنرمي,1
يومي,1
واكلاه,1
اسع,1
بلاص,1
وعمرنا,1
هخش,1
هاتوا,1
مغز,1
بسطها,1
اتسب,1
كلاوي,1
خفيتي,1
فايت,1
هتخطي,1
فرعه,1
هيبك,1
وجمعوا,1
هصحى,1
صاحبتي,1
بدنش,1
بعينيا,1
هياكلهم,1
الدوده,1
وبتحطيها,1
المشوي,1
عايزانا,1
ليه؟,1
الكسلو,1
مايونيز,1
بتحبهم,1
وريحتها,1
وكليه,1
وسخته,1
عينيا,1
مشطشط,1
وجامد,1
دود,1
استعمال,1
هيتكون,1
شربتي,1
نكسبهم,1
سيبيلي,1
هنكسب,1
خليكي,1
موكوسه,1
هشرب,1
عطشانه,1
زاري,1
تشربيها,1
هنكسر,1
جامدين,1
الكونه,1
نقسمه,1
هنسيبهم,1
نكتف,1
وبقوم,1
ماهم,1
هيرضوا,1
ملبس,1
كالوا,1
الملبس,1
ضي,1
زرقا,1
يجيبها,1
جمعتوا,1
السيرف,1
بيبع,1
هيغمق,1
همسك,1
وهناكل,1
هتختاري,1
وحصه,1
افرجي,1
هاكله,1
ماهيا,1
هتمسكي,1
هغمض,1
هبص,1
هووت,1
وشي,1
زلك,1
جرايه,1
بتكل,1
واكل,1
لاف,1
الجموسه,1
اتسح,1
ومكسرات,1
اهض,1
هخوش,1
المصفحه,1
رارم,1
البط,1
بتخافش,1
وهنجيب,1
ودخلين,1
وشوفي,1
صغنون,1
وبنفذ,1
طالبين,1
هتنفع,1
هتموتني,1
وتموتي,1
وتجلط,1
هتجيبلي,1
قطله,1
الوشي,1
هيقع,1
صمين,1
جاينا,1
دخلتش,1
براحته,1
هوهو,1
استر,1
تهيش,1
متجبسه,1
وريني,1
اديه,1
هتاكليه,1
ورمضان,1
الصايمه,1
سمبوسه,1
ذبي,1
وتجنن,1
تعمليه,1
وخلص,1
وج,1
تمان,1
هتطلب,1
فسم,1
جبتيه,1
خزين,1
حذروا,1
فزروا,1
هتجيبيه,1
حت,1
تتكلميش,1
وتقولي,1
عفرتك,1
حاط,1
كلار,1
ويبوظها,1
وغسلت,1
ياد,1
حجتي,1
ومناخيرك,1
وبقك,1
كاب,1
هكشف,1
الكذابين,1
هوديه,1
هرمي,1
اتسرق,1
عفر,1
عفري,1
مقتول,1
الهباب,1
كت,1
جاير,1
اصير,1
بتخفي,1
بتكلمي,1
مستغربه,1
قلتلها,1
اص,1
تتحركش,1
ماحركت,1
هفضل,1
الصعد,1
سحره,1
شارباه,1
صك,1
رت,1
فاكراك,1
بتفهم,1
يختاروا,1
حرقه,1
ومشطشطه,1
وجامده,1
مظبوطه,1
ومسببه,1
هتكسل,1
لمب,1
الانيه,1
هتبتدي,1
مالحقتش,1
اسويه,1
للع,1
المصبه,1
هناكل,1
حمي,1
جايزه,1
هبله,1
طلعي,1
مصوت,1
قلبنا,1
ماترش,1
ماخش,1
شكتني,1
الاض,1
تاخدي,1
طاج,1
ديع,1
بولتي,1
افوقك,1
تعالج,1
يفه,1
جننتني,1
عبالها,1
لاسعار,1
يلم,1
بتصيف,1
وخليكي,1
قابض,1
الجناين,1
مانجا,1
مفكره,1
حصلك,1
بالفكه,1
فيسوق,1
تخليهش,1
وادع,1
يابني,1
الستيشن,1
سمعك,1
نعب,1
الاستيشن,1
الزهق,1
هحط,1
لاح,1
هتدي,1
فضت,1
ماظنش,1
تحلمش,1
ويخلصها,1
الفايز,1
هيخلص,1
جاهزين؟,1
كزمان,1
البلالين,1
كزر,1
اديته,1
هياكلها,1
خلصتوا,1
وماتعملش,1
الرايب,1
بالمارشملو,1
عملتي,1
هتاكلها,1
تمي,1
تعمليها,1
الجايده,1
حو,1
السع,1
ورز,1
قوليلي,1
ستش,1
شيلي,1
وهاتيلي,1
بيكدب,1
بتفكر,1
بتهرج,1
عه,1
اطمن,1
وكداب,1
بتدخليه,1
غرقان,1
والتوم,1
بيسالها,1
كذابه,1
شالت,1
الكداب,1
الهيافه,1
حمامات,1
بتبصي,1
الحماميه,1
وانضموا,1
حظين,1
وشايله,1
الهم,1
المخنوقه,1
تجزش,1
بالم,1
متنشرتش,1
كويها,1
خلصي,1
هتجي,1
لبلاك,1
هاش,1
ببن,1
جبتلك,1
تحلي,1
دهين,1
وكتها,1
اتلسع,1
الدرج,1
تن,1
سيباها,1
دج,1
ياي,1
ماكلتش,1
الحقوني,1
اترفدت,1
بالشغل,1
وعربيتي,1
اترعت,1
حبوب,1
اسراكم,1
لبابا,1
بتقولوه,1
بهزر,1
حبايه,1
بفكر,1
جبتلنا,1
هاتلنا,1
وسكينه,1
جب,1
الدايت,1
يبوز,1
وتفاح,1
مكرونايه,1
بتخبي,1
كلتي,1
هتجنن,1
محتارين,1
هتينا,1
تدخلوا,1
هتقعد,1
تزل,1
بالمانجا,1
خناق,1
هنكتب,1
ونكتب,1
المانجا,1
تبطل,1
هحطه,1
يحطوا,1
بالبع,1
تكتبوا,1
اسمكم,1
يرب,1
يربطوا,1
وهيجي,1
نتاخر,1
جبتلكم,1
البنتي,1
وبنتي,1
موتك,1
اتني,1
اسكتوا,1
تطلعي,1
عروستي,1
هتجوزها,1
وخدت,1
الكنزيه,1
يجاوب,1
دنيانا,1
هينجين,1
بيعذب,1
يتصاحب,1
جداب,1
اسبح,1
انزه,1
يدوق,1
داء,1
بيرضع,1
بتدمع,1
ليحزن,1
لفراقك,1
وابتغي,1
نطل,1
وهتسيب,1
بنخضرة,1
لعلمه,1
ميش,1
ومثلا,1
يطلبش,1
بتعيد,1
بشرق,1
وبغار,1
وبرجع,1
وصلي,1
ماتغيرش,1
اريحيه,1
التع,1
بعتبرو,1
سعريه,1
وغاويه,1
متذكر,1
بالسعر,1
وبامكانيات,1
اكتوب,1
بيضاه,1
تشاهدها,1
قنا,1
بالمعلق,1
والفروقات,1
بتحديثاته,1
وسيرفرات,1
والمار,1
ومنص,1
وحطه,1
للبورده,1
مرر,1
بيفهموا,1
مالقوش,1
ماشتغلتش,1
ارنت,1
بشتغل,1
كاجه,1
سين,1
تلاقيك,1
يرن,1
اوتوماتيك,1
اتأخر,1
حاب,1
هشت,1
فبيحصل,1
بتحدث,1
تخسرش,1
يحللك,1
تلعبش,1
بتجيبها,1
بتنزلها,1
للاطاله,1
هنعملها,1
ببعته,1
رغيت,1
بترمز,1
لاقياه,1
بالكفر,1
والبور,1
كستار,1
واتغيرت,1
كسوفت,1
المارفل,1
شيرن,1
تعبانين,1
بنحبها,1
للباور,1
وللخلف,1
بينفع,1
باسفل,1
هينز,1
بتزيع,1
دوريات,1
بيقبل,1
الدايزك,1
ماسمهمش,1
لت,1
فتحتين,1
باللودر,1
جاكات,1
الاوديو,1
والفيديو,1
تليفزيونات,1
هنساه,1
الديجيتال,1
تحطش,1
تقليب,1
وفضائي,1
دراج,1
ليرنينج,1
بتظبط,1
قنواتك,1
تحققها,1
وابوك,1
يشوفوك,1
زمانك,1
وقلقان,1
هتلم,1
ووراك,1
وبندك,1
بتركات,1
وبحركات,1
سايب,1
متذاكر,1
فبتقول,1
هترفع,1
هقارن,1
المكونات,1
لنوعين,1
بتبن,1
بتعريفها,1
زاويتين,1
المجسم,1
بيقيس,1
بدق,1
مايكرو,1
هقلبك,1
بالسنتي,1
بالباوند,1
للتذكره,1
الكانديلا,1
بالاسترا,1
دان,1
مكلمك,1
الوقتي,1
الكلفن,1
اعام,1
بيتقسم,1
فيزيائيه,1
وقسمناها,1
بيطلعش,1
وهخلي,1
تبعت,1
هنحول,1
لرموز,1
يهمنا,1
يهمونا,1
فبناها,1
بنستبيع,1
هتعبر,1
للمثال,1
هتاخدها,1
حافظهم,1
فعلمك,1
بالنظام,1
كبنا,1
هاتها,1
سني,1
قالتك,1
الابع,1
والطول,1
ظبطها,1
اظبطها,1
والمتر,1
والاس,1
هقولهولك,1
بتجي,1
نتاكد,1
الصغ,1
بيطير,1
بوزع,1
يتضرب,1
بتجيلي,1
نهائيه,1
ابتدائيه,1
نزلها,1
والبي,1
اورور,1
للسؤال,1
عا,1
مستعينا,1
اها,1
هينزلك,1
ور,1
بتحل,1
يحسسك,1
حلين,1
نفكرك,1
فبينت,1
بنصور,1
هتحسب,1
هتغلط,1
وعلاقه,1
وسع,1
هد,1
بتاعكم,1
